1505	2.94798733605
1507	2.97388119985
1515	3.19260481512
1520	3.14959914042
1524	3.24150217464
1525	3.05600684053
1527	2.9546812749
1541	3.00723446235
1563	3.55973154362
1564	3.13787127521
1568	3.10614116197
1572	3.41030506063
1574	3.19010828212
1575	3.27489597781
1579	3.41478796872
1581	3.40030319707
1582	3.39815051564
1584	3.19270225593
1587	3.53571846592
1588	3.23647643952
1589	3.20892550014
1590	3.36451418226
1592	3.37476480354
1593	3.29079377282
1594	3.18553824692
1595	2.98855963991
1597	2.93678435115
1598	3.22322824924
1600	2.82891866625
1602	2.8104
1603	3.21360624198
1605	3.1767197902
1606	3.18817029574
1607	3.39923398949
1610	3.10485268631
1611	3.00594471416
1612	3.18696113543
1614	3.27104552068
1618	3.09695218077
1619	3.25167211075
1620	3.30411912876
1621	3.16270359725
1623	3.14089976553
1624	3.39568493151
1625	3.51287600087
1626	3.36371185385
1628	3.04627249357
1629	3.28270655203
1630	3.23135504202
1631	3.02768282129
1632	3.22689422046
1634	3.28857067441
1635	3.46352957727
1636	3.15622820477
1637	3.21877829851
1638	3.07013517421
1640	3.14880063701
1641	3.20985963711
1642	3.1514588009
1643	3.29891768727
1644	3.13092756508
1645	3.18919195852
1646	3.3540960887
1647	3.39088025001
1648	3.36784824748
1649	3.3108425739
1650	3.22331452829
1651	3.28392140958
1652	3.18352422613
1653	3.2735243587
1654	3.38499264345
1655	3.28443773205
1656	3.11865981091
1657	3.42072438423
1658	3.31836035135
1659	3.21737868433
1660	3.27642449925
1661	3.29530071553
1662	3.30137589874
1663	3.36003193188
1664	3.22748866336
1665	3.3385106383
1666	3.2627663852
1667	3.31917101134
1668	3.33168360292
1669	3.26536167737
1670	3.18553489866
1671	3.28778167589
1672	3.13611959881
1673	3.29366695081
1674	3.12768424841
1675	3.21041729234
1676	3.22293831557
1677	3.34351108506
1678	3.28044763772
1679	3.3661600281
1680	3.33313773231
1681	3.26240172946
1682	3.26482618745
1683	3.21636388078
1684	3.17831748377
1685	3.24956708294
1686	3.2893164985
1687	3.20486104174
1688	3.25178465876
1689	3.2673653888
1690	3.27498413706
1691	3.31839358377
1692	3.25185669206
1693	3.26590377378
1694	3.18454526182
1695	3.19440367186
1696	3.25225765742
1697	3.19133616069
1698	3.27648692761
1699	3.24335259408
1700	3.23973176025
1701	3.24013904541
1702	3.25572840108
1703	3.21156242932
1704	3.20452094819
1705	3.25709795496
1706	3.18850082049
1707	3.23668509082
1708	3.20812751819
1709	3.21906302346
1710	3.18925120563
1711	3.18464333877
1712	3.2447118778
1713	3.22067904933
1714	3.19830310438
1715	3.20949213002
1716	3.20651076681
1717	3.2204029404
1718	3.19753997443
1719	3.22249167072
1720	3.20831554227
1721	3.18379649891
1722	3.20987170082
1723	3.11905637181
1724	3.3180340983
1725	3.26377973446
1726	3.31053451666
1727	3.27308792585
1728	3.30155303653
1729	3.26750992641
1730	3.29929864964
1731	3.28514663167
1732	3.33470138219
1733	3.29957220795
1734	3.27028513541
1735	3.28787816953
1736	3.30617601729
1737	3.39723103352
1738	3.24586242633
1739	3.27805608827
1740	3.35932383006
1741	3.34421418125
1742	3.21950923619
1743	3.26819366602
1744	3.24023289754
1745	3.28318788057
1746	3.34799808887
1747	3.22330026933
1748	3.25611472691
1749	3.24034814755
1750	3.28567318702
1751	3.33908673847
1752	3.35831709148
1753	3.37238928559
1754	3.29929320357
1755	3.30670455993
1756	3.34233094729
1757	3.35390617724
1758	3.35065354452
1759	3.27055350663
1760	3.29648695003
1761	3.3169061367
1762	3.29382774291
1763	3.29837719952
1764	3.28230414579
1765	3.33057045995
1766	3.32716896842
1767	3.28530835718
1768	3.29466032177
1769	3.32451569955
1770	3.31245684285
1771	3.27970448549
1772	3.26713757409
1773	3.28717624919
1774	3.30461370028
1775	3.32226059738
1776	3.33956183055
1777	3.31246540856
1778	3.33593739821
1779	3.32098406988
1780	3.3272172403
1781	3.33901955316
1782	3.32591954605
1783	3.34804401682
1784	3.29209531844
1785	3.32947272426
1786	3.34777202418
1787	3.29266005875
1788	3.33001051952
1789	3.27457248842
1790	3.31956913743
1791	3.3489865862
1792	3.35257224187
1793	3.3429564958
1794	3.2898599221
1795	3.31803679504
1796	3.33305495693
1797	3.33304831415
1798	3.32768961214
1799	3.34638384824
1800	3.33489708931
1801	3.31837781917
1802	3.304001679
1803	3.32324434633
1804	3.34022265399
1805	3.31942061359
1806	3.35038452516
1807	3.30442447196
1808	3.34626428185
1809	3.34858752131
1810	3.33348751806
1811	3.34702626966
1812	3.30326674082
1813	3.35393232922
1814	3.34625301929
1815	3.34738835816
1816	3.37309749869
1817	3.3555060052
1818	3.33851911626
1819	3.33814500898
1820	3.3292655619
1821	3.38039572408
1822	3.37176674424
1823	3.32439843777
1824	3.38091950653
1825	3.39610473967
1826	3.41894958207
1827	3.38669560646
1828	3.42166833451
1829	3.41263005047
1830	3.38210403418
1831	3.37592359592
1832	3.31991060474
1833	3.3903714452
1834	3.37961985727
1835	3.37466304575
1836	3.41421312858
1837	3.41147683427
1838	3.43154911257
1839	3.40965606273
1840	3.41334128813
1841	3.39505837987
1842	3.40198152724
1843	3.38141029096
1844	3.40682166494
1845	3.40972326127
1846	3.38347273302
1847	3.35919903454
1848	3.3950011416
1849	3.38444064148
1850	3.37508013154
1851	3.43011903399
1852	3.40209106018
1853	3.436810179
1854	3.3891017799
1855	3.37926233433
1856	3.36931047771
1857	3.36001790291
1858	3.42682749434
1859	3.39475282256
1860	3.37040029379
1861	3.4106057584
1862	3.38765784422
1863	3.40991039139
1864	3.41346875176
1865	3.38343487802
1866	3.37949587892
1867	3.36306867807
1868	3.33610288711
1869	3.39623099214
1870	3.39436176122
1871	3.3593325436
1872	3.38627087787
1873	3.3676383858
1874	3.38136410251
1875	3.3634079705
1876	3.3541835988
1877	3.34433487172
1878	3.35408998152
1879	3.37480478295
1880	3.3753729765
1881	3.35716581376
1882	3.35591628572
1883	3.34168268385
1884	3.32212835938
1885	3.31935055946
1886	3.31857462752
1887	3.35535248952
1888	3.33392844469
1889	3.33568536715
1890	3.34719061114
1891	3.34358431193
1892	3.34667618782
1893	3.32803008588
1894	3.32747878257
1895	3.32107997919
1896	3.35006463363
1897	3.3285234628
1898	3.32450379033
1899	3.33472923416
1900	3.31762929231
1901	3.33134920142
1902	3.27834039016
1903	3.2798093033
1904	3.28167373504
1905	3.29752999977
1906	3.27444513966
1907	3.26174319717
1908	3.2652021805
1909	3.27773716965
1910	3.27803703921
1911	3.26450142494
1912	3.2528340563
1913	3.26005617211
1914	3.24713188987
1915	3.2156751432
1916	3.20629627006
1917	3.22139162005
1918	3.20786796473
1919	3.23560200313
1920	3.22237034063
1921	3.23429645538
1922	3.22869464399
1923	3.24086440161
1924	3.23582354696
1925	3.23565163965
1926	3.25163396086
1927	3.26397309453
1928	3.26391249412
1929	3.26477689624
1930	3.25394389969
1931	3.23921064561
1932	3.25988663833
1933	3.26259116726
1934	3.236245374
1935	3.23394121406
1936	3.24560112387
1937	3.22034795799
1938	3.2098163086
1939	3.23030631881
1940	3.21988506539
1941	3.19352307321
1942	3.20513345998
1943	3.18454911067
1944	3.22989882281
1945	3.24913968135
1946	3.26548741467
1947	3.23325495764
1948	3.24662722257
1949	3.23363785235
1950	3.23665363115
1951	3.23560997523
1952	3.2462216869
1953	3.25888598764
1954	3.24253566664
1955	3.25455860627
1956	3.26632553939
1957	3.25649956763
1958	3.27877390408
1959	3.26336855183
1960	3.26594507463
1961	3.26666303914
1962	3.27933668492
1963	3.27342517801
1964	3.28523192711
1965	3.27956757465
1966	3.28248998481
1967	3.28973058263
1968	3.28905007564
1969	3.29479339655
1970	3.2922176377
1971	3.28363282338
1972	3.28731208593
1973	3.27810897445
1974	3.27626810528
1975	3.26542601014
1976	3.27150686919
1977	3.26549027744
1978	3.2687314252
1979	3.26818156268
1980	3.25903584663
1981	3.25786880585
1982	3.25337533144
1983	3.2585241081
1984	3.25636448388
1985	3.25419614372
1986	3.25566516525
1987	3.255074773
1988	3.25642051342
1989	3.25725221185
1990	3.25751254983
1991	3.26092007848
1992	3.25585967493
1993	3.25360388109
1994	3.25608494482
1995	3.2589183762
1996	3.26667298415
1997	3.26734555637
1998	3.27264418789
1999	3.27380557193
2000	3.28091279673
2001	3.28028614189
2002	3.27912199571
2003	3.28918026091
2004	3.29989272038
2005	3.28950721999
2006	3.30158160383
2007	3.30066079073
2008	3.31322790625
